source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
ftc50sha,double,numeric,float64,"t1 to t2 change in sharpton's rating on feeling thermometer, with all dks/refuse",%9.0g,,,TRUE,Retained
b1q1,double,haven_labelled|vctrs_vctr|double,float64," t1 by the time we leave iraq, the results will have been worth the cost in live",%8.0g,,,TRUE,Retained
b1q2,double,haven_labelled|vctrs_vctr|double,float64, the us should share its control of iraq with other countries or the u.n. in ret,%8.0g,,,TRUE,Retained
b1q3,double,haven_labelled|vctrs_vctr|double,float64," in general, the us should be willing to invade other countries we believe pose",%8.0g,,,TRUE,Retained
b1q4,double,haven_labelled|vctrs_vctr|double,float64, the war in iraq has got in the way of the war on terror.,%8.0g,,,TRUE,Retained
b1q5,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns issues of international trade and the u.s. economy.wh,%8.0g,,,TRUE,Retained
b1q6,double,haven_labelled|vctrs_vctr|double,float64, and how strongly would you agree or disagree with the following statements abou,%8.0g,,,TRUE,Retained
b1q7,double,haven_labelled|vctrs_vctr|double,float64," on the whole, more free trade means more jobs, because we can sell more goods a",%8.0g,,,TRUE,Retained
b1q8,double,haven_labelled|vctrs_vctr|double,float64, protecting existing american jobs and industries is more important than lowerin,%8.0g,,,TRUE,Retained
b1q9,double,haven_labelled|vctrs_vctr|double,float64," thinking back over the past few months, would you say the national economy is:",%8.0g,,,TRUE,Retained
b1q10,double,haven_labelled|vctrs_vctr|double,float64," now looking forward to the next few months, do you expect the national economy",%8.0g,,,TRUE,Retained
b1q11,double,haven_labelled|vctrs_vctr|double,float64," generally speaking, do you think of yourself as a republican, democrat, or what",%8.0g,,,TRUE,Retained
b1q11a,double,haven_labelled|vctrs_vctr|double,float64, would you say you are a:,%8.0g,,,TRUE,Retained
b1q11b,double,haven_labelled|vctrs_vctr|double,float64, would you say you are a:,%8.0g,,,TRUE,Retained
b1q12,double,haven_labelled|vctrs_vctr|double,float64," on a scale of 1 to 7, where 1 is very liberal, 7 is very conservative, and 4 is",%8.0g,,,TRUE,Retained
b1q12a,double,haven_labelled|vctrs_vctr|double,float64," in the last presidential election in 2000, did you vote or did something come u",%8.0g,,,TRUE,Retained
b1q12b,double,haven_labelled|vctrs_vctr|double,float64," did you vote for bush, gore, or some other candidate?",%8.0g,,,TRUE,Retained
b1q13,double,haven_labelled|vctrs_vctr|double,float64, here are a few more statements with which we'd like to know how strongly you ag,%8.0g,,,TRUE,Retained
b1q14,double,haven_labelled|vctrs_vctr|double,float64," because most people don't really know much about what's happening in the world,",%8.0g,,,TRUE,Retained
b1q15,double,haven_labelled|vctrs_vctr|double,float64, people like me don't have any say about what the government does.,%8.0g,,,TRUE,Retained
b1q16,double,haven_labelled|vctrs_vctr|double,float64," on average, how often would you say you participate in conversations about publ",%8.0g,,,TRUE,Retained
b1q17,double,haven_labelled|vctrs_vctr|double,float64," during the last week, how many days did you watch the news on tv?",%8.0g,,,TRUE,Retained
b1q18,double,haven_labelled|vctrs_vctr|double,float64, how interested would you say you generally are in politics in the u.s.,%8.0g,,,TRUE,Retained
b1q19_1,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [george w. bush],%8.0g,,,TRUE,Retained
b1q19_2,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [howard dean],%8.0g,,,TRUE,Retained
b1q19_3,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [john kerry],%8.0g,,,TRUE,Retained
b1q19_4,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [wesley clark],%8.0g,,,TRUE,Retained
b1q19_5,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [richard gephardt],%8.0g,,,TRUE,Retained
b1q19_6,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [john edwards],%8.0g,,,TRUE,Retained
b1q19_7,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [joe lieberman],%8.0g,,,TRUE,Retained
b1q19_8,double,haven_labelled|vctrs_vctr|double,float64,does sincere describe each candidate:  [al sharpton],%8.0g,,,TRUE,Retained
b1q20_1,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [george,%8.0g,,,TRUE,Retained
b1q20_2,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [howard,%8.0g,,,TRUE,Retained
b1q20_3,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [john k,%8.0g,,,TRUE,Retained
b1q20_4,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [wesley,%8.0g,,,TRUE,Retained
b1q20_5,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [richar,%8.0g,,,TRUE,Retained
b1q20_6,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [john e,%8.0g,,,TRUE,Retained
b1q20_7,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [joe li,%8.0g,,,TRUE,Retained
b1q20_8,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [al sha,%8.0g,,,TRUE,Retained
b1q21_1,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [george w. bush]",%8.0g,,,TRUE,Retained
b1q21_2,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [howard dean]",%8.0g,,,TRUE,Retained
b1q21_3,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [john kerry]",%8.0g,,,TRUE,Retained
b1q21_4,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [wesley clark]",%8.0g,,,TRUE,Retained
b1q21_5,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [richard gephardt",%8.0g,,,TRUE,Retained
b1q21_6,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [john edwards]",%8.0g,,,TRUE,Retained
b1q21_7,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [joe lieberman]",%8.0g,,,TRUE,Retained
b1q21_8,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [al sharpton]",%8.0g,,,TRUE,Retained
ft150bus,double,haven_labelled|vctrs_vctr|double,float64,bush t1 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft150ker,double,haven_labelled|vctrs_vctr|double,float64,kerry t1 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft150edw,double,haven_labelled|vctrs_vctr|double,float64,edwards t1 feeling thermometer with dks/refused placed at midpoint (50),%9.0g,,,TRUE,Retained
ft150dea,double,haven_labelled|vctrs_vctr|double,float64,dean t1 feeling thermometer with dks/refused placed at midpoint (50),%9.0g,,,TRUE,Retained
ft150cla,double,haven_labelled|vctrs_vctr|double,float64,clark t1 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft150sha,double,haven_labelled|vctrs_vctr|double,float64,sharpton t1 feeling thermometer with dks/refused placed at midpoint (50),%9.0g,,,TRUE,Retained
b1q22_1,double,haven_labelled|vctrs_vctr|double,float64,q22:  [george w. bush - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_2,double,haven_labelled|vctrs_vctr|double,float64,q22:  [howard dean - 0 - 100],%9.0g,,,TRUE,Retained
b1q22_3,double,haven_labelled|vctrs_vctr|double,float64,q22:  [john kerry - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_6,double,haven_labelled|vctrs_vctr|double,float64,q22:  [john edwards - 0 - 100],%9.0g,,,TRUE,Retained
b1q22_4,double,haven_labelled|vctrs_vctr|double,float64,q22:  [wesley clark - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_5,double,haven_labelled|vctrs_vctr|double,float64,q22:  [richard gephardt - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_7,double,haven_labelled|vctrs_vctr|double,float64,q22:  [joe lieberman - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_8,double,haven_labelled|vctrs_vctr|double,float64,q22:  [al sharpton - 0 - 100],%9.0g,,,TRUE,Retained
b1q22_9,double,haven_labelled|vctrs_vctr|double,float64,q22:  [carol moseley braun - 0 - 100],%8.0g,,,TRUE,Retained
b1q22_10,double,haven_labelled|vctrs_vctr|double,float64,q22:  [dennis kucinich - 0 - 100],%9.0g,,,TRUE,Retained
b1q23,double,haven_labelled|vctrs_vctr|double,float64, next are a couple of questions about president's bush's performance as presiden,%8.0g,,,TRUE,Retained
b1q24,double,haven_labelled|vctrs_vctr|double,float64, how about bush's handing of the economy?,%8.0g,,,TRUE,Retained
b1q25,double,haven_labelled|vctrs_vctr|double,float64, now we'd like you to think about some important issues. some people think the f,%8.0g,,,TRUE,Retained
b1q26_1,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_2,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_3,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_4,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_5,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_6,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_7,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q26_8,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q27,double,haven_labelled|vctrs_vctr|double,float64, next think about the federal budget. some people believe that we should spend m,%8.0g,,,TRUE,Retained
b1q28_1,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_2,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_3,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_4,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_5,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_6,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_7,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q28_8,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q29,double,haven_labelled|vctrs_vctr|double,float64, here's the next issue. some people feel the united states should intervene mili,%8.0g,,,TRUE,Retained
b1q30_1,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_2,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_3,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_4,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_5,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_6,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_7,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q30_8,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q31,double,haven_labelled|vctrs_vctr|double,float64, here's the next one. some people feel that we should pursue increased free trad,%8.0g,,,TRUE,Retained
b1q32_1,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_2,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_3,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_4,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_5,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_6,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_7,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q32_8,double,haven_labelled|vctrs_vctr|double,float64," now, using the same scale, where would you place the following candidates? if y",%8.0g,,,TRUE,Retained
b1q33,double,haven_labelled|vctrs_vctr|double,float64, now we have some last questions about the upcoming election.who do you think wi,%8.0g,,,TRUE,Retained
b1q34,double,haven_labelled|vctrs_vctr|double,float64, how close do you think the presidential vote will be?,%8.0g,,,TRUE,Retained
b1q37,double,haven_labelled|vctrs_vctr|double,float64," if your state has a primary election, do you intend to vote?",%8.0g,,,TRUE,Retained
b1q38,character,character,string,who will you vote for in the primary,%44s,,,TRUE,Retained
b1q39,double,haven_labelled|vctrs_vctr|double,float64, we'd like to know how you intend to vote in the november presidential election.,%8.0g,,,TRUE,Retained
b1q40,double,haven_labelled|vctrs_vctr|double,float64, how certain do you feel you will vote that way? are you:,%8.0g,,,TRUE,Retained
b1q41a,double,haven_labelled|vctrs_vctr|double,float64," among the democrats, who would you most like to see win the nomination?",%8.0g,,,TRUE,Retained
b1q41b,double,haven_labelled|vctrs_vctr|double,float64," of the remaining candidates, who would you most like to see win the nomination?",%8.0g,,,TRUE,Retained
b1q41c,double,haven_labelled|vctrs_vctr|double,float64," of the remaining candidates, who would you most like to see win the nomination?",%8.0g,,,TRUE,Retained
b1q42a,double,haven_labelled|vctrs_vctr|double,float64," among the democrats running for president, who do you think has the best chance",%8.0g,,,TRUE,Retained
b1q42b,double,haven_labelled|vctrs_vctr|double,float64," of the remaining candidates, who do you think has the best chance of winning th",%8.0g,,,TRUE,Retained
b1q42c,double,haven_labelled|vctrs_vctr|double,float64," of the remaining candidates, who do you think has the best chance of winning th",%8.0g,,,TRUE,Retained
b1q43,double,haven_labelled|vctrs_vctr|double,float64," finally, we're interested in how much information people have picked up about t",%8.0g,,,TRUE,Retained
b1q44,double,haven_labelled|vctrs_vctr|double,float64," as far as you know, what was wesley clark's most recent position in government?",%8.0g,,,TRUE,Retained
b1q45,double,haven_labelled|vctrs_vctr|double,float64," as far as you know, did president bush end u.s. tariffs on imported steel becau",%8.0g,,,TRUE,Retained
b1q46,double,haven_labelled|vctrs_vctr|double,float64, which one of the democratic presidential candidates served as majority leader i,%8.0g,,,TRUE,Retained
b1q47,double,haven_labelled|vctrs_vctr|double,float64," since president bush took office, would you say that the rate of unemployment i",%8.0g,,,TRUE,Retained
b1q48,double,haven_labelled|vctrs_vctr|double,float64, so far the number of americans killed in action in iraq can be numbered as:,%8.0g,,,TRUE,Retained
b1q49,double,haven_labelled|vctrs_vctr|double,float64," as far as you know, what is the bush administration's position on creating a ne",%8.0g,,,TRUE,Retained
f1dstart,double,numeric,float64,date interview started,%12.0g,,,TRUE,Retained
f1tstart,double,numeric,float64,time interview started,%12.0g,,,TRUE,Retained
f1dend,double,numeric,float64,date interview ended,%12.0g,,,TRUE,Retained
f1tend,double,numeric,float64,time interview ended,%12.0g,,,TRUE,Retained
f1dur,double,numeric,float64,duration of interview in minutes,%9.0g,,,TRUE,Retained
f1durcat,double,haven_labelled|vctrs_vctr|double,float64,duration of interview (categorized in 5-minute intervals),%8.0g,,,TRUE,Retained
f1q1fu_1,double,haven_labelled|vctrs_vctr|double,float64,q1:  [ensuring adequate energy supplies for the u.s. - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_2,double,haven_labelled|vctrs_vctr|double,float64,q1:  [preventing the spread of weapons of mass destruction - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_3,double,haven_labelled|vctrs_vctr|double,float64,q1:  [aiding the interests of u.s. business abroad - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_4,double,haven_labelled|vctrs_vctr|double,float64,q1:  [fighting terrorism - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_5,double,haven_labelled|vctrs_vctr|double,float64,q1:  [providing food and medical help to poor countries - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_6,double,haven_labelled|vctrs_vctr|double,float64,q1:  [protecting the u.s. from attack - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_7,double,haven_labelled|vctrs_vctr|double,float64,q1:  [protecting human rights in other countries - 0 - 10],%8.0g,,,TRUE,Retained
f1q1fu_8,double,haven_labelled|vctrs_vctr|double,float64,q1:  [reducing world poverty - 0 - 10],%8.0g,,,TRUE,Retained
f1q2fu,double,haven_labelled|vctrs_vctr|double,float64, next i'm going to read you a few statements america's role in world affairs. we,%8.0g,,,TRUE,Retained
f1q3fu,double,haven_labelled|vctrs_vctr|double,float64, it is the job of the u.s. as a global leader to protect the world from countrie,%8.0g,,,TRUE,Retained
f1q4fu,double,haven_labelled|vctrs_vctr|double,float64, it is the job of the u.s. as a global leader to protect the world from countrie,%8.0g,,,TRUE,Retained
f1q1,double,haven_labelled|vctrs_vctr|double,float64," t2 by the time we leave iraq, the results will have been worth the cost in live",%8.0g,,,TRUE,Retained
f1q2,double,haven_labelled|vctrs_vctr|double,float64, the us should share its control of iraq with other countries or the u.n. in ret,%8.0g,,,TRUE,Retained
f1q3,double,haven_labelled|vctrs_vctr|double,float64," in general, the us should be willing to invade other countries we believe pose",%8.0g,,,TRUE,Retained
f1q5,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns issues of international trade and the u.s. economy.wh,%8.0g,,,TRUE,Retained
f1q6,double,haven_labelled|vctrs_vctr|double,float64, and how strongly would you agree or disagree with the following statements abou,%8.0g,,,TRUE,Retained
f1q7,double,haven_labelled|vctrs_vctr|double,float64," on the whole, more free trade means more jobs, because we can sell more goods a",%8.0g,,,TRUE,Retained
f1q8,double,haven_labelled|vctrs_vctr|double,float64, protecting existing american jobs and industries is more important than lowerin,%8.0g,,,TRUE,Retained
f1q9,double,haven_labelled|vctrs_vctr|double,float64," thinking back over the past few months, would you say the national economy is:",%8.0g,,,TRUE,Retained
f1q10,double,haven_labelled|vctrs_vctr|double,float64," now looking forward to the next few months, do you expect the national economy",%8.0g,,,TRUE,Retained
f1q11fu,double,haven_labelled|vctrs_vctr|double,float64, which one of these two statements do you agree with more stronglyÂ— or do you a,%8.0g,,,TRUE,Retained
f1q12fu,double,haven_labelled|vctrs_vctr|double,float64, here's another pair: which one of these two statements do you agree with more s,%8.0g,,,TRUE,Retained
f1q13,double,haven_labelled|vctrs_vctr|double,float64, here are a few more statements with which we'd like to know how strongly you ag,%8.0g,,,TRUE,Retained
f1q14,double,haven_labelled|vctrs_vctr|double,float64," because most people don't really know much about what's happening in the world,",%8.0g,,,TRUE,Retained
f1q15,double,haven_labelled|vctrs_vctr|double,float64, people like me don't have any say about what the government does.,%8.0g,,,TRUE,Retained
f1q15a,double,haven_labelled|vctrs_vctr|double,float64, public officials don't care much what people like me think.,%8.0g,,,TRUE,Retained
f1q15b,double,haven_labelled|vctrs_vctr|double,float64, some people say that candidates make promises just to get elected and that they,%8.0g,,,TRUE,Retained
f1q15c,double,haven_labelled|vctrs_vctr|double,float64," some people say that no matter who people vote for, it won't make any differenc",%8.0g,,,TRUE,Retained
f1q16,double,haven_labelled|vctrs_vctr|double,float64," on average, how often would you say you participate in conversations about publ",%8.0g,,,TRUE,Retained
f1q17,double,haven_labelled|vctrs_vctr|double,float64," during the last week, how many days did you watch the news on tv?",%8.0g,,,TRUE,Retained
f1q18,double,haven_labelled|vctrs_vctr|double,float64, how interested would you say you generally are in politics in the u.s.,%8.0g,,,TRUE,Retained
f1q18a,double,haven_labelled|vctrs_vctr|double,float64, we're interested in your use of the cd we sent you containing information about,%8.0g,,,TRUE,Retained
f1q18b,double,haven_labelled|vctrs_vctr|double,float64, how many times did you actually use the cd?,%8.0g,,,TRUE,Retained
f1q19_1,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q19_2,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q19_3,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q19_4,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q19_6,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q19_8,double,haven_labelled|vctrs_vctr|double,float64, the next section concerns your impressions of the various candidates running fo,%8.0g,,,TRUE,Retained
f1q20_1,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [george,%8.0g,,,TRUE,Retained
f1q20_2,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [howard,%8.0g,,,TRUE,Retained
f1q20_3,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [john k,%8.0g,,,TRUE,Retained
f1q20_4,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [wesley,%8.0g,,,TRUE,Retained
f1q20_6,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [john e,%8.0g,,,TRUE,Retained
f1q20_8,double,haven_labelled|vctrs_vctr|double,float64, the next word is intelligent. does intelligent describe each of them:   [al sha,%8.0g,,,TRUE,Retained
f1q21_1,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [george w. bush]",%8.0g,,,TRUE,Retained
f1q21_2,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [howard dean]",%8.0g,,,TRUE,Retained
f1q21_3,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [john kerry]",%8.0g,,,TRUE,Retained
f1q21_4,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [wesley clark]",%8.0g,,,TRUE,Retained
f1q21_6,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [john edwards]",%8.0g,,,TRUE,Retained
f1q21_8,double,haven_labelled|vctrs_vctr|double,float64," next, how well does thinks like i do describe each of them:   [al sharpton]",%8.0g,,,TRUE,Retained
ft250bus,double,haven_labelled|vctrs_vctr|double,float64,bush t2 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft250ker,double,haven_labelled|vctrs_vctr|double,float64,kerry t2 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft250edw,double,haven_labelled|vctrs_vctr|double,float64,edwards t2 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
ft250dea,double,haven_labelled|vctrs_vctr|double,float64,dean t2 feeling thermometer with dks/refused placed at midpoint (50),%8.0g,,,TRUE,Retained
