poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-variables,codebook,variables,data/btp-presidential-primaries-2004/variables.csv,cdd-btp-presidential-primaries-2004-survey-variables,,858ca5efc81b6a42b2dff7507470ec287375bb711f4999ed9bd8f508ea8cc156,owner-approved,approved-public,published,Historical source material; retained bytes and original rights.
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-value-labels,codebook,value-labels,data/btp-presidential-primaries-2004/value-labels.csv,cdd-btp-presidential-primaries-2004-survey-value-labels,,958d470a79f5ccb69badbe6a0cfbebb532c7abc68ef97ce19cb7d7300552633b,owner-approved,approved-public,published,Historical source material; retained bytes and original rights.
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-historical-group-order-csv,codebook,historical group order,data/btp-presidential-primaries-2004/historical-group-order.csv,cdd-btp-presidential-primaries-2004-survey-historical-group-order-csv,,858706efd924d5b1b98ccdc62b37a059bdd0d17a57e720d3e136612b4467cfd3,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-source-materials-baseline-questionnaire-doc,questionnaire,baseline questionnaire,data/btp-presidential-primaries-2004/source-materials/baseline-questionnaire.doc,cdd-btp-presidential-primaries-2004-survey-source-materials-baseline-questionnaire-doc,,7b2031520236aca3ef97e977d85b959e17f2916a1cf1e76affbd8d4d14d51eb4,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-source-materials-followup-questionnaire-doc,questionnaire,followup questionnaire,data/btp-presidential-primaries-2004/source-materials/followup-questionnaire.doc,cdd-btp-presidential-primaries-2004-survey-source-materials-followup-questionnaire-doc,,a6ad44f3eff7ce348f5176c5ad49446d67b5ececa8b7936904f1c13f49a15039,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
btp-presidential-primaries-2004,cdd-btp-presidential-primaries-2004-survey-source-materials-historical-recoding-txt,codebook,historical recoding,data/btp-presidential-primaries-2004/source-materials/historical-recoding.txt,cdd-btp-presidential-primaries-2004-survey-source-materials-historical-recoding-txt,,2303e43917f737d677d5561d011bda585ddc734a330de9f83722bc55c3eda1be,owner-approved,approved-public,published,Reviewed historical source material; raw-response provenance and deferred coding issues in docs/poll-issues.md.
btp-presidential-primaries-2004,material-ad3c0c47eb885b04-btp-presidential-primaries-2004,questionnaire,baseline questionnaire (PDF preview),data/btp-presidential-primaries-2004/source-materials/baseline-questionnaire.pdf,material-ad3c0c47eb885b04,,ad3c0c47eb885b04c1caad6d31831cbd5956fa111ec2e09fd7eb426924c00036,review-required,approved-public,published,Generated from data/btp-presidential-primaries-2004/source-materials/baseline-questionnaire.doc. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-4fb7646ebeddae67-btp-presidential-primaries-2004,questionnaire,followup questionnaire (PDF preview),data/btp-presidential-primaries-2004/source-materials/followup-questionnaire.pdf,material-4fb7646ebeddae67,,4fb7646ebeddae67a95477aa3c14f1f5ade670c234bb5bfbbede239958ac4621,review-required,approved-public,published,Generated from data/btp-presidential-primaries-2004/source-materials/followup-questionnaire.doc. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-6f7d5e1799eacc41-btp-presidential-primaries-2004,codebook,Appendix A -1-13-14 (PDF preview),data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.pdf,material-6f7d5e1799eacc41,,6f7d5e1799eacc41a08c4c4dde872e1920f154137de775fb2d11fbfeff702061,review-required,approved-public,published,Generated from data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-8ddbaad774a59155-btp-presidential-primaries-2004,codebook,Appendix A -9-14-14 (PDF preview),data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.pdf,material-8ddbaad774a59155,,8ddbaad774a5915574994430d0fa09c056054b659ed51f24cd0e048e1a046f39,review-required,approved-public,published,Generated from data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-30eb03df5fd93028-btp-presidential-primaries-2004,codebook,Rosetta Stone (PDF preview),data/shared/codebooks/rosetta_stone/rosetta-stone.pdf,material-30eb03df5fd93028,,30eb03df5fd930287abd928b186e01fbd78d41638199e3bec5598df151c90817,review-required,approved-public,published,Generated from data/shared/codebooks/rosetta_stone/rosetta-stone.xls. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-bcd42e87c0c5d694-btp-presidential-primaries-2004,research-design,Appendix - Poll Details- 5-18-14--e (PDF preview),data/shared/design/poll_details/appendix-poll-details-5-18-14-e.pdf,material-bcd42e87c0c5d694,,bcd42e87c0c5d694357ea0cc2c458e8f0be3e3dfdae7e4d47838d9544cab7f01,review-required,approved-public,published,Generated from data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
btp-presidential-primaries-2004,material-e603bbecfa97be6b-btp-presidential-primaries-2004,paper,"Wang and Siu(2009), Refined or Biased Opinions? Examining Self-selected Participation in Deliberation and Post-survey in On-line Deliberative Polls",data/btp-national-2003/papers/refined-or-biased-opinions-2009.pdf,material-e603bbecfa97be6b,http://www.asasrms.org/Proceedings/y2009/Files/400061.pdf,e603bbecfa97be6b3af0c89355b26b4b74de85ad51e13bf7881c36a1fcff60e6,review-required,approved-public,published,ASA/AAPOR2009proceedings pp6092–6107; full text checked. OfficialHTTPSendpoint has certificate hostname mismatch; officialHTTPendpoint servedPDF.
