poll_id,artifact_id,artifact_type,title,location,source_id,original_archive_path,sha256,rights_status,disclosure_status,publication_status,notes
nic-1996,material-a6eea8ca19a00fe8-nic-1996,codebook,Appendix A -9-14-14,data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx,material-a6eea8ca19a00fe8,meta_data/knowledge_indices/Appendix A -9-14-14.docx,a6eea8ca19a00fe84b2b3bab798a67aec325c43ae5be66f3a51525976e1032d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
nic-1996,material-7af1872d80219bc0-nic-1996,codebook,Rosetta Stone,data/shared/codebooks/rosetta_stone/rosetta-stone.xls,material-7af1872d80219bc0,meta_data/rosetta_stone/Rosetta Stone.xls,7af1872d80219bc0f745e63c426cec847e480a8c2aa180072f6e2a838b4974c3,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
nic-1996,material-7731a4ce1a2d98a7-nic-1996,research-design,Appendix - Poll Details- 5-18-14--e,data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx,material-7731a4ce1a2d98a7,meta_data/poll_details/Appendix - Poll Details- 5-18-14--e.docx,7731a4ce1a2d98a79b7ae2657648c01a1625bad2d4be07c3bd97c2b029d869d1,review-required,approved-public,published,Cross-poll definition reference. Check the named poll and file version before interpreting formulas; crosswalk labels are not authoritative by themselves. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply.
nic-1996,material-26f8e4dfcdba7271-nic-1996,questionnaire,National Issues Convention self-administered questionnaire (Gold),data/nic-1996/questionnaires/nic-questionnaire.pdf,material-26f8e4dfcdba7271,,26f8e4dfcdba7271d9020d1dd167045924d12803882abc3216ed12928f6576e8,review-required,approved-public,published,"Scanned cover visually checked: revision 1/4/96, event January 18-21 1996. Item-level transcription and wave reconciliation still required. Source URL: https://drive.google.com/uc?export=download&id=1tPgrc6w8PpdOmTCtV33GUeVCxz14DUVc. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply."
nic-1996,material-53315bd489de4e58-nic-1996,paper,"Deliberative Polling, Public Opinion, and Democracy: National Issues Convention",data/nic-1996/papers/nic-paper.pdf,material-53315bd489de4e58,,53315bd489de4e58b643071f0f5c99544c0a1a03c3c7fa6409e891a41c2a02b4,review-required,approved-public,published,"January 2005 revision. Compare demographics and policy/knowledge results to the 1996 instrument, not the 2003 foreign-policy convention. Source URL: https://drive.google.com/file/d/1QnGdJBIR7GvYVpOWSdmT9McqknqhJbKs/view?usp=sharing. Retrieved 2026-09-23. Original source bytes retained; no change to scoring or sample membership. Source rights retained; repository code license does not apply."
nic-1996,material-a495735bb536c2a8-nic-1996,paper,Luskin.Fishkin.2002 (PDF preview),data/nic-1996/papers/luskin-fishkin-2002.pdf,material-a495735bb536c2a8,,a495735bb536c2a8b72da00a6022c4193a4f06bcd51b0b5e8535166bd6b5b560,review-required,approved-public,published,Generated from data/nic-1996/papers/luskin-fishkin-2002.doc. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
nic-1996,material-6f7d5e1799eacc41-nic-1996,codebook,Appendix A -1-13-14 (PDF preview),data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.pdf,material-6f7d5e1799eacc41,,6f7d5e1799eacc41a08c4c4dde872e1920f154137de775fb2d11fbfeff702061,review-required,approved-public,published,Generated from data/shared/codebooks/knowledge_indices/appendix-a-1-13-14.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
nic-1996,material-8ddbaad774a59155-nic-1996,codebook,Appendix A -9-14-14 (PDF preview),data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.pdf,material-8ddbaad774a59155,,8ddbaad774a5915574994430d0fa09c056054b659ed51f24cd0e048e1a046f39,review-required,approved-public,published,Generated from data/shared/codebooks/knowledge_indices/appendix-a-9-14-14.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
nic-1996,material-30eb03df5fd93028-nic-1996,codebook,Rosetta Stone (PDF preview),data/shared/codebooks/rosetta_stone/rosetta-stone.pdf,material-30eb03df5fd93028,,30eb03df5fd930287abd928b186e01fbd78d41638199e3bec5598df151c90817,review-required,approved-public,published,Generated from data/shared/codebooks/rosetta_stone/rosetta-stone.xls. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
nic-1996,material-bcd42e87c0c5d694-nic-1996,research-design,Appendix - Poll Details- 5-18-14--e (PDF preview),data/shared/design/poll_details/appendix-poll-details-5-18-14-e.pdf,material-bcd42e87c0c5d694,,bcd42e87c0c5d694357ea0cc2c458e8f0be3e3dfdae7e4d47838d9544cab7f01,review-required,approved-public,published,Generated from data/shared/design/poll_details/appendix-poll-details-5-18-14-e.docx. Original retained unchanged. See metadata/document_previews.csv for converter and verification details.
